ta2Id,name,chapter,class,kind,match,meshCount,meshes
5556,"Ventral pallidum",14,structure,other,none,0,""
5557,"Ventral striatum",14,structure,other,none,0,""
5558,"Nucleus accumbens",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-nucleus-accumbens-l female:allen-nucleus-accumbens-r"
5559,"Corpus striatum",14,structure,other,none,0,""
5560,"Dorsal striatum",14,structure,other,none,0,""
5561,"Caudate nucleus",14,structure,brain / spinal cord / meninges,exact,2,"male:left-caudate-nucleus male:right-caudate-nucleus"
5562,"Head of caudate nucleus",14,feature,,n/a,0,""
5563,"Body of caudate nucleus",14,feature,,n/a,0,""
5564,"Tail of caudate nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5565,"Caudatolenticular gray bridges",14,structure,other,none,0,""
5566,"Putamen",14,structure,other,exact,4,"male:left-putamen male:right-putamen female:f-left-putamen female:f-right-putamen"
5567,"Lentiform nucleus",14,structure,brain / spinal cord / meninges,exact,2,"male:left-lentiform-nucleus male:right-lentiform-nucleus"
5568,"Lateral medullary lamina",14,structure,other,none,0,""
5569,"Globus pallidus",14,structure,other,exact,2,"male:left-globus-pallidus male:right-globus-pallidus"
5570,"Lateral segment of globus pallidus",14,structure,other,partial,2,"female:allen-external-segment-of-globus-pallidus-l female:allen-external-segment-of-globus-pallidus-r"
5571,"Medial medullary lamina",14,structure,other,none,0,""
5572,"Medial segment of globus pallidus",14,structure,other,partial,2,"female:allen-internal-segment-of-globus-pallidus-l female:allen-internal-segment-of-globus-pallidus-r"
5573,"White matter of telencephalon",14,structure,other,none,0,""
5574,"Semioval center",14,structure,other,none,0,""
5575,"Corona radiata",14,structure,other,none,0,""
5576,"Internal capsule",14,structure,ligament / capsule,exact,2,"male:left-internal-capsule male:right-internal-capsule"
5577,"Anterior limb of internal capsule",14,structure,ligament / capsule,partial,2,"male:branch-of-right-anterior-choroidal-artery-to-posterior-limb-of-right-internal-ca male:branch-of-left-anterior-choroidal-artery-to-posterior-limb-of-left-internal-caps"
5578,"Anterior thalamic radiation",14,structure,other,none,0,""
5579,"Genu of internal capsule",14,structure,ligament / capsule,none,0,""
5580,"Posterior limb of internal capsule",14,structure,ligament / capsule,partial,2,"male:branch-of-right-anterior-choroidal-artery-to-posterior-limb-of-right-internal-ca male:branch-of-left-anterior-choroidal-artery-to-posterior-limb-of-left-internal-caps"
5581,"Central thalamic radiation",14,structure,other,none,0,""
5582,"Thalamoparietal fibers",14,structure,other,none,0,""
5583,"Retrolentiform limb of internal capsule",14,structure,ligament / capsule,none,0,""
5584,"Optic radiation",14,structure,other,exact,2,"female:optic-radiation female:optic-radiation-2"
5585,"Posterior thalamic radiation",14,structure,other,none,0,""
5586,"Sublentiform limb of internal capsule",14,structure,ligament / capsule,none,0,""
5587,"Acoustic radiation",14,structure,other,none,0,""
5588,"External capsule",14,structure,ligament / capsule,none,0,""
5589,"Extreme capsule",14,structure,ligament / capsule,none,0,""
5590,"Lateral longitudinal stria",14,structure,other,none,0,""
5591,"Medial longitudinal stria",14,structure,other,none,0,""
5592,"Stria terminalis",14,structure,other,exact,2,"male:left-stria-terminalis male:stria-of-telencephalon"
5593,"Association fibers of telencephalon",14,structure,other,none,0,""
5594,"Short association fibers",14,structure,other,none,0,""
5595,"Cerebral arcuate fibers",14,structure,brain / spinal cord / meninges,none,0,""
5596,"Long association fibers",14,structure,other,none,0,""
5597,"Cingulum",14,structure,other,none,0,""
5598,"Inferior longitudinal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5599,"Superior longitudinal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5600,"Uncinate fasciculus of cerebrum",14,structure,brain / spinal cord / meninges,none,0,""
5601,"Inferior occipitofrontal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5602,"Superior occipitofrontal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5603,"Commissural fibers of telencephalon",14,structure,other,none,0,""
5604,"Corpus callosum",14,structure,other,exact,3,"male:corpus-callosum female:f-corpus-callosum female:f-corpus-callosum-2"
5605,"Rostrum of corpus callosum",14,structure,other,none,0,""
5606,"Genu of corpus callosum",14,structure,other,none,0,""
5607,"Body of corpus callosum",14,feature,,n/a,0,""
5608,"Splenium of corpus callosum",14,structure,other,none,0,""
5609,"Radiation of corpus callosum",14,structure,other,none,0,""
5610,"Frontal forceps",14,structure,other,none,0,""
5611,"Occipital forceps",14,structure,other,none,0,""
5612,"Tapetum",14,structure,other,none,0,""
5613,"Anterior commissure",14,structure,brain / spinal cord / meninges,exact,3,"male:anterior-commissure female:f-anterior-commissure female:f-anterior-commissure-2"
5614,"Anterior part of anterior commissure",14,structure,brain / spinal cord / meninges,exact,3,"male:anterior-commissure female:f-anterior-commissure female:f-anterior-commissure-2"
5615,"Posterior part of anterior commissure",14,structure,brain / spinal cord / meninges,none,0,""
5616,"Hippocampal commissure",14,structure,brain / spinal cord / meninges,exact,1,"male:hippocampal-commissure"
5617,"Projection fibers of telencephalon",14,structure,other,none,0,""
5618,"Corticospinal fibers",14,structure,other,none,0,""
5619,"Corticopontine fibers",14,structure,other,none,0,""
5620,"Frontopontine fibres",14,structure,other,none,0,""
5621,"Parietopontine fibres",14,structure,other,none,0,""
5622,"Occipitopontine fibres",14,structure,other,none,0,""
5623,"Temporopontine fibres",14,structure,other,none,0,""
5624,"Corticonuclear fibers",14,structure,other,none,0,""
5625,"Mesencephalic corticonuclear fibres",14,structure,other,none,0,""
5626,"Pontine corticonuclear fibres",14,structure,other,none,0,""
5627,"Medullary corticonuclear fibres",14,structure,other,none,0,""
5628,"Corticoreticular fibers",14,structure,other,none,0,""
5629,"Corticomesencephalic fibers",14,structure,other,none,0,""
5630,"Corticorubral fibers",14,structure,other,none,0,""
5631,"Corticotectal fibers",14,structure,other,none,0,""
5632,"Corticothalamic fibers",14,structure,other,none,0,""
5633,"Fornix",14,structure,other,exact,2,"male:left-fornix male:right-fornix"
5634,"Crus of fornix",14,structure,other,none,0,""
5635,"Body of fornix",14,feature,,n/a,0,""
5636,"Column of fornix",14,structure,other,none,0,""
5637,"Precommissural fibers",14,structure,other,none,0,""
5638,"Postcommissural fibers",14,structure,other,none,0,""
5639,"Lateral ventricle",14,structure,viscus (thorax / abdomen / pelvis),exact,2,"male:left-lateral-ventricle male:right-lateral-ventricle"
5640,"Frontal horn",14,structure,other,partial,2,"female:allen-anterior-horn-of-lateral-ventricle-l female:allen-anterior-horn-of-lateral-ventricle-r"
5641,"Interventricular foramen",14,feature,,n/a,0,""
5642,"Body of lateral ventricle",14,feature,,n/a,0,""
5643,"Atrium of lateral ventricle",14,structure,viscus (thorax / abdomen / pelvis),partial,2,"female:allen-atrium-of-lateral-ventricle-l female:allen-atrium-of-lateral-ventricle-r"
5644,"Occipital horn",14,structure,other,partial,2,"female:allen-posterior-horn-of-lateral-ventricle-l female:allen-posterior-horn-of-lateral-ventricle-r"
5645,"Temporal horn",14,structure,other,partial,2,"female:allen-inferior-horn-of-lateral-ventricle-l female:allen-inferior-horn-of-lateral-ventricle-r"
5646,"Walls of lateral ventricle",14,structure,viscus (thorax / abdomen / pelvis),none,0,""
5647,"Septum pellucidum",14,structure,other,exact,1,"male:septum-pellucidum"
5648,"Cave of septum pellucidum",14,structure,other,none,0,""
5649,"Laminae of septum pellucidum",14,structure,other,none,0,""
5650,"Lamina affixa",14,structure,other,none,0,""
5651,"Choroid line of lateral ventricle",14,feature,,n/a,0,""
5652,"Choroid fissure",14,feature,,n/a,0,""
5653,"Tenia of fornix",14,structure,other,none,0,""
5654,"Choroid plexus of lateral ventricle",14,structure,brain / spinal cord / meninges,none,0,""
5655,"Choroidal enlargement",14,structure,other,none,0,""
5656,"Pes hippocampi",14,structure,other,none,0,""
5657,"Collateral trigone",14,structure,other,none,0,""
5658,"Collateral eminence",14,feature,,n/a,0,""
5659,"Bulb of occipital horn",14,structure,other,none,0,""
5660,"Calcarine spur",14,structure,other,none,0,""
5661,"Diencephalon",14,structure,other,none,0,""
5662,"Habenula",14,structure,other,exact,1,"male:habenula"
5663,"Habenular trigone",14,structure,other,none,0,""
5664,"Habenular sulcus",14,feature,,n/a,0,""
5665,"Pulvinar",14,structure,other,partial,2,"female:allen-pulvinar-of-thalamus-l female:allen-pulvinar-of-thalamus-r"
5666,"Lateral geniculate body",14,structure,other,exact,2,"male:left-lateral-geniculate-body male:right-lateral-geniculate-body"
5667,"Medial geniculate body",14,structure,other,exact,2,"male:right-medial-geniculate-body male:left-medial-geniculate-body"
5668,"Optic chiasm",14,structure,other,exact,2,"male:optic-chiasm male:optic-chiasm-2"
5669,"Optic tract",14,structure,brain / spinal cord / meninges,exact,4,"male:left-optic-tract male:right-optic-tract female:optic-tract female:optic-tract-2"
5670,"Lateral root of optic tract",14,feature,,n/a,0,""
5671,"Medial root of optic tract",14,feature,,n/a,0,""
5672,"Infundibulum of hypothalamus",14,structure,brain / spinal cord / meninges,none,0,""
5673,"Tuber cinereum",14,structure,other,exact,2,"male:tuber-cinereum male:tuber-cinereum-2"
5674,"Mammillary body",14,structure,other,exact,2,"male:gray-matter-of-diencephalon male:gray-matter-of-diencephalon-2"
5675,"Epithalamus",14,structure,other,none,0,""
5676,"Lateral habenular nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5677,"Medial habenular nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5678,"Thalamus",14,structure,brain / spinal cord / meninges,exact,2,"male:left-thalamus male:right-thalamus"
5679,"Anterior nuclei of thalamus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-ventral-anterior-nucleus-of-thalamus-l female:allen-ventral-anterior-nucleus-of-thalamus-r"
5680,"Medial nuclei of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5681,"Mediodorsal nucleus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-mediodorsal-nucleus-of-thalamus-l female:allen-mediodorsal-nucleus-of-thalamus-r"
5682,"Thalamic medullary laminae",14,structure,other,none,0,""
5683,"External medullary lamina of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5684,"Internal medullary lamina of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5685,"Intralaminar nuclei of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5686,"Lateral nuclei of thalamus",14,structure,brain / spinal cord / meninges,partial,6,"female:allen-lateral-dorsal-nucleus-of-thalamus-l female:allen-lateral-posterior-nucleus-of-thalamus-l female:allen-ventral-lateral-nucleus-of-thalamus-l female:allen-lateral-dorsal-nucleus-of-thalamus-r"
5687,"Ventral nuclei of thalamus",14,structure,brain / spinal cord / meninges,partial,4,"female:allen-ventral-anterior-nucleus-of-thalamus-l female:allen-ventral-lateral-nucleus-of-thalamus-l female:allen-ventral-anterior-nucleus-of-thalamus-r female:allen-ventral-lateral-nucleus-of-thalamus-r"
5688,"Ventral anterior nucleus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-ventral-anterior-nucleus-of-thalamus-l female:allen-ventral-anterior-nucleus-of-thalamus-r"
5689,"Ventral lateral nuclei",14,structure,brain / spinal cord / meninges,partial,4,"female:allen-ventral-lateral-nucleus-of-thalamus-l female:allen-ventral-lateral-nucleus-of-thalamus-r female:allen-ventral-posterior-lateral-nucleus-l female:allen-ventral-posterior-lateral-nucleus-r"
5690,"Ventral medial nuclei",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-ventral-posterior-medial-nucleus-l female:allen-ventral-posterior-medial-nucleus-r"
5691,"Ventroposterior complex",14,structure,other,none,0,""
5692,"Ventral posterolateral nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5693,"Ventral posteromedial nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5694,"Ventral posterior inferior nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5695,"Dorsal nuclei of thalamus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-lateral-dorsal-nucleus-of-thalamus-l female:allen-lateral-dorsal-nucleus-of-thalamus-r"
5696,"Lateral dorsal nucleus",14,structure,brain / spinal cord / meninges,partial,4,"female:allen-lateral-dorsal-nucleus-of-thalamus-l female:allen-dorsal-lateral-geniculate-nucleus-l female:allen-lateral-dorsal-nucleus-of-thalamus-r female:allen-dorsal-lateral-geniculate-nucleus-r"
5697,"Lateral posterior nucleus",14,structure,brain / spinal cord / meninges,partial,4,"female:allen-lateral-posterior-nucleus-of-thalamus-l female:allen-lateral-posterior-nucleus-of-thalamus-r female:allen-ventral-posterior-lateral-nucleus-l female:allen-ventral-posterior-lateral-nucleus-r"
5698,"Pulvinar nuclei",14,structure,brain / spinal cord / meninges,none,0,""
5699,"Periventricular nuclei of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5700,"Nuclei of geniculate bodies",14,structure,brain / spinal cord / meninges,partial,4,"female:allen-dorsal-lateral-geniculate-nucleus-l female:allen-medial-geniculate-nuclei-l female:allen-dorsal-lateral-geniculate-nucleus-r female:allen-medial-geniculate-nuclei-r"
5701,"Lateral geniculate nucleus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-dorsal-lateral-geniculate-nucleus-l female:allen-dorsal-lateral-geniculate-nucleus-r"
5702,"Medial geniculate nuclei",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-medial-geniculate-nuclei-l female:allen-medial-geniculate-nuclei-r"
5703,"Prethalamus",14,structure,other,none,0,""
5704,"Reticular nucleus of prethalamus",14,structure,brain / spinal cord / meninges,none,0,""
5705,"Pregeniculate nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5706,"Nuclei of perizonal fields",14,structure,brain / spinal cord / meninges,none,0,""
5707,"Zona incerta",14,structure,other,partial,2,"female:allen-zona-incerta-l female:allen-zona-incerta-r"
5708,"Subthalamus",14,structure,other,none,0,""
5709,"Subthalamic nucleus",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-subthalamic-nucleus-r female:allen-subthalamic-nucleus-l"
5710,"Preoptic area",14,structure,other,none,0,""
5711,"Periventricular preoptic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5712,"Medial preoptic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5713,"Lateral preoptic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5714,"Hypothalamus",14,structure,brain / spinal cord / meninges,exact,4,"male:hypothalamus male:hypothalamus-2 female:f-hypothalamus female:f-hypothalamus-2"
5715,"Periventricular hypothalamic zone",14,structure,other,none,0,""
5716,"Medial hypothalamic zone",14,structure,other,none,0,""
5717,"Lateral hypothalamic zone",14,structure,other,none,0,""
5718,"Anterior hypothalamic area",14,structure,other,none,0,""
5719,"Anterior periventricular hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5720,"Suprachiasmatic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5721,"Supraoptic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5722,"Paraventricular hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5723,"Anterior part of lateral hypothalamic area",14,structure,other,none,0,""
5724,"Intermediate hypothalamic area",14,structure,other,none,0,""
5725,"Posterior periventricular hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5726,"Arcuate nucleus of hypothalamus",14,structure,brain / spinal cord / meninges,none,0,""
5727,"Perifornical nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5728,"Dorsomedial hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5729,"Ventromedial hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5730,"Tuberal part of lateral hypothalamic area",14,structure,other,none,0,""
5731,"Posterior hypothalamic area",14,structure,other,none,0,""
5732,"Medial mammillary nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5733,"Lateral mammillary nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5734,"Tuberomammillary nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5735,"Lateral tuberal nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5736,"Posterior part of lateral hypothalamic area",14,structure,other,none,0,""
5737,"Dorsal hypothalalmic area",14,structure,other,none,0,""
5738,"Posterior hypothalamic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5739,"Pretectum",14,structure,other,none,0,""
5740,"Pretectal nuclei",14,structure,brain / spinal cord / meninges,none,0,""
5741,"Nucleus of posterior commissure",14,structure,brain / spinal cord / meninges,none,0,""
5742,"Accessory nuclei of optic tract",14,structure,brain / spinal cord / meninges,none,0,""
5743,"Prerubral tegmentum",14,structure,other,none,0,""
5744,"Interstitial nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5745,"Elliptic nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5746,"White matter of diencephalon",14,structure,other,none,0,""
5747,"Stria medullaris thalami",14,structure,other,exact,2,"male:left-stria-medullaris-thalami male:right-stria-medullaris-thalami"
5748,"Habenular commissure",14,structure,brain / spinal cord / meninges,none,0,""
5749,"Posterior commissure",14,structure,brain / spinal cord / meninges,exact,1,"male:commissure-of-diencephalon"
5750,"Habenulointerpeduncular tract",14,structure,brain / spinal cord / meninges,none,0,""
5751,"Ansa lenticularis",14,structure,other,none,0,""
5752,"Lenticular fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5753,"Ansa peduncularis",14,structure,other,none,0,""
5754,"Fasciculus peduncularis",14,structure,brain / spinal cord / meninges,none,0,""
5755,"Fasciculus subthalamicus",14,structure,brain / spinal cord / meninges,none,0,""
5756,"Fasciculus thalamicus",14,structure,brain / spinal cord / meninges,none,0,""
5757,"Mammillothalamic fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5758,"Mammillotegmental fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5759,"Supraoptic commissures",14,structure,other,none,0,""
5760,"Dorsal supraoptic commissure",14,structure,brain / spinal cord / meninges,none,0,""
5761,"Ventral supraoptic commissure",14,structure,brain / spinal cord / meninges,none,0,""
5762,"Periventricular fibers of thalamus",14,structure,brain / spinal cord / meninges,none,0,""
5763,"Periventricular fibers of hypothalamus",14,structure,brain / spinal cord / meninges,none,0,""
5764,"Medial forebrain bundle",14,structure,other,none,0,""
5765,"Hypothalamohypophyseal tract",14,structure,brain / spinal cord / meninges,none,0,""
5766,"Supraopticohypophyseal tract",14,structure,brain / spinal cord / meninges,none,0,""
5767,"Paraventriculohypophyseal tract",14,structure,brain / spinal cord / meninges,none,0,""
5768,"Retinohypothalamic tract",14,structure,brain / spinal cord / meninges,none,0,""
5769,"Third ventricle",14,structure,viscus (thorax / abdomen / pelvis),exact,1,"male:third-ventricle"
5770,"Suprapineal recess",14,space,,n/a,0,""
5771,"Pineal recess",14,space,,n/a,0,""
5772,"Infundibular recess",14,space,,n/a,0,""
5773,"Supraoptic recess",14,space,,n/a,0,""
5774,"Superior opening of aqueduct of midbrain",14,structure,other,none,0,""
5775,"Walls of third ventricle",14,structure,viscus (thorax / abdomen / pelvis),none,0,""
5776,"Lamina terminalis",14,structure,other,exact,2,"male:lamina-of-cerebral-hemisphere male:lamina-of-cerebral-hemisphere-2"
5777,"Anterior thalamic tubercle",14,feature,,n/a,0,""
5778,"Interthalamic adhesion",14,structure,other,none,0,""
5779,"Hypothalamic sulcus",14,feature,,n/a,0,""
5780,"Periventricular organs of third ventricle",14,structure,viscus (thorax / abdomen / pelvis),none,0,""
5781,"Vascular organ of lamina terminalis",14,structure,other,none,0,""
5782,"Subfornical organ",14,structure,other,none,0,""
5783,"Subcommissural organ",14,structure,other,none,0,""
5784,"Median eminence",14,feature,,n/a,0,""
5785,"Tenia thalami",14,structure,other,none,0,""
5786,"Choroid plexus of third ventricle",14,structure,brain / spinal cord / meninges,none,0,""
5787,"Tela choroidea of third ventricle",14,structure,viscus (thorax / abdomen / pelvis),none,0,""
5788,"CEREBELLUM",14,structure,brain / spinal cord / meninges,exact,2,"male:cerebellum male:cerebellum-2"
5789,"Arbor vitae",14,structure,other,none,0,""
5790,"Cerebellar fissures",14,structure,brain / spinal cord / meninges,none,0,""
5791,"Folia of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5792,"Body of cerebellum",14,feature,,n/a,0,""
5793,"Anterior lobe of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5794,"Primary fissure",14,feature,,n/a,0,""
5795,"Posterior lobe of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5796,"Horizontal fissure",14,feature,,n/a,0,""
5797,"Secondary fissure",14,feature,,n/a,0,""
5798,"Posterolateral fissure",14,feature,,n/a,0,""
5799,"Flocculonodular lobe",14,structure,other,none,0,""
5800,"Vallecula of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5801,"Pontocerebellum",14,structure,other,none,0,""
5802,"Spinocerebellum",14,structure,other,none,0,""
5803,"Vestibulocerebellum",14,structure,other,none,0,""
5804,"Hemisphere of cerebellum",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-lateral-hemisphere-of-cerebellum-l female:allen-lateral-hemisphere-of-cerebellum-r"
5805,"Wing of central lobule",14,structure,other,exact,2,"male:left-wing-of-central-lobule male:right-wing-of-central-lobule"
5806,"Lobule II of cerebellar hemisphere",14,structure,brain / spinal cord / meninges,none,0,""
5807,"Lobule III of cerebellar hemisphere",14,structure,brain / spinal cord / meninges,none,0,""
5808,"Anterior quadrangular lobule",14,structure,other,exact,2,"male:left-anterior-quadrangular-lobule male:right-anterior-quadrangular-lobule"
5809,"Lobule IV of cerebellar hemisphere",14,structure,brain / spinal cord / meninges,none,0,""
5810,"Lobule V of cerebellar hemisphere",14,structure,brain / spinal cord / meninges,none,0,""
5811,"Posterior quadrangular lobule",14,structure,other,exact,2,"male:left-posterior-quadrangular-lobule male:right-posterior-quadrangular-lobule"
5812,"Semilunar lobules",14,structure,other,partial,4,"male:left-inferior-semilunar-lobule male:right-inferior-semilunar-lobule male:left-superior-semilunar-lobule male:right-superior-semilunar-lobule"
5813,"Superior semilunar lobule",14,structure,other,exact,2,"male:left-superior-semilunar-lobule male:right-superior-semilunar-lobule"
5814,"Inferior semilunar lobule",14,structure,other,exact,2,"male:left-inferior-semilunar-lobule male:right-inferior-semilunar-lobule"
5815,"Gracile lobule",14,structure,other,exact,2,"male:left-gracile-lobule male:right-gracile-lobule"
5816,"Biventral lobule",14,structure,other,exact,2,"male:left-biventral-lobule male:right-biventral-lobule"
5817,"Tonsil of cerebellum",14,structure,lymphatic,exact,2,"male:left-tonsil-of-cerebellum male:right-tonsil-of-cerebellum"
5818,"Flocculus",14,structure,other,exact,2,"male:left-flocculus male:right-flocculus"
5819,"Vermis of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5820,"Lingula of cerebellum",14,structure,brain / spinal cord / meninges,exact,1,"male:lingula-of-cerebellum"
5821,"Central lobule",14,structure,other,exact,1,"male:central-lobule"
5822,"Lobule II of vermis",14,structure,other,none,0,""
5823,"Lobule III of vermis",14,structure,other,none,0,""
5824,"Culmen",14,structure,other,exact,1,"male:culmen"
5825,"Lobule IV of vermis",14,structure,other,none,0,""
5826,"Lobule V of vermis",14,structure,other,none,0,""
5827,"Declive",14,structure,other,exact,1,"male:declive"
5828,"Folium of vermis",14,structure,other,exact,1,"male:folium-of-vermis"
5829,"Tuber of vermis",14,structure,other,exact,1,"male:tuber-of-vermis"
5830,"Pyramis of vermis",14,structure,other,exact,1,"male:pyramis-of-vermis"
5831,"Uvula of vermis",14,structure,other,exact,1,"male:uvula-of-vermis"
5832,"Nodule of vermis",14,structure,other,exact,1,"male:nodule-of-vermis"
5833,"Gray matter of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5834,"Cerebellar cortex",14,structure,brain / spinal cord / meninges,none,0,""
5835,"Cerebellar nuclei",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-cerebellar-deep-nuclei-l female:allen-cerebellar-deep-nuclei-r"
5836,"Dentate nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5837,"Hilum of dentate nucleus",14,feature,,n/a,0,""
5838,"Emboliform nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5839,"Globose nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5840,"Fastigial nucleus",14,structure,brain / spinal cord / meninges,none,0,""
5841,"White matter of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5842,"Medullary lamellae of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5843,"Cerebellar commissure",14,structure,brain / spinal cord / meninges,none,0,""
5844,"Peduncle of flocculus",14,structure,other,exact,2,"male:left-peduncle-of-flocculus male:right-peduncle-of-flocculus"
5845,"Cerebellar peduncles",14,structure,brain / spinal cord / meninges,partial,8,"male:left-superior-cerebellar-peduncle male:right-superior-cerebellar-peduncle female:allen-superior-cerebellar-peduncle-brachium-conjunctivum-l female:allen-middle-cerebellar-peduncle-l"
5846,"Superior cerebellar peduncle",14,structure,brain / spinal cord / meninges,exact,2,"male:left-superior-cerebellar-peduncle male:right-superior-cerebellar-peduncle"
5847,"Dentatothalamic tract",14,structure,brain / spinal cord / meninges,none,0,""
5848,"Middle cerebellar peduncle",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-middle-cerebellar-peduncle-l female:allen-middle-cerebellar-peduncle-r"
5849,"Pontocerebellar fibers",14,structure,other,none,0,""
5850,"Inferior cerebellar peduncle",14,structure,brain / spinal cord / meninges,partial,2,"female:allen-inferior-cerebellar-peduncle-l female:allen-inferior-cerebellar-peduncle-r"
5851,"Restiform body",14,structure,other,none,0,""
5852,"Cuneocerebellar fibers",14,structure,other,none,0,""
5853,"Olivocerebellar tract",14,structure,brain / spinal cord / meninges,none,0,""
5854,"Juxtarestiform body",14,structure,other,none,0,""
5855,"Uncinate fasciculus of cerebellum",14,structure,brain / spinal cord / meninges,none,0,""
5856,"BRAINSTEM",14,structure,other,none,0,""
5857,"Nuclei of cranial nerves",14,structure,brain / spinal cord / meninges,none,0,""
5858,"Nucleus of origin of cranial nerve",14,structure,brain / spinal cord / meninges,none,0,""
5859,"Terminal nucleus of cranial nerve",14,structure,brain / spinal cord / meninges,none,0,""
5860,"White matter of brainstem",14,structure,other,none,0,""
5861,"Medial lemniscus",14,structure,brain / spinal cord / meninges,none,0,""
5862,"Trigeminal lemniscus",14,structure,brain / spinal cord / meninges,none,0,""
5863,"Anterior trigeminothalamic tract",14,structure,brain / spinal cord / meninges,none,0,""
5864,"Posterior trigeminothalamic tract",14,structure,brain / spinal cord / meninges,none,0,""
5865,"Spinal lemniscus",14,structure,brain / spinal cord / meninges,none,0,""
5866,"Lateral lemniscus",14,structure,brain / spinal cord / meninges,none,0,""
5867,"Medial longitudinal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5868,"Posterior longitudinal fasciculus",14,structure,brain / spinal cord / meninges,none,0,""
5869,"Central tegmental tract",14,structure,brain / spinal cord / meninges,none,0,""
5870,"Rubroolivary tract",14,structure,brain / spinal cord / meninges,none,0,""
5871,"Cerebelloolivary tract",14,structure,brain / spinal cord / meninges,none,0,""
5872,"Spinal tract of trigeminal nerve",14,structure,brain / spinal cord / meninges,none,0,""
5873,"Mesencephalic tract of trigeminal nerve",14,structure,brain / spinal cord / meninges,none,0,""
5874,"Midbrain",14,structure,other,exact,2,"male:cardinal-segment-of-brain male:cardinal-segment-of-brain-2"
5875,"Interpeduncular fossa",14,feature,,n/a,0,""
5876,"Posterior perforated substance",14,structure,other,none,0,""
5877,"Lateral groove of midbrain",14,feature,,n/a,0,""
5878,"Cerebral peduncle",14,structure,brain / spinal cord / meninges,exact,2,"female:cerebral-peduncle female:cerebral-peduncle-2"
5879,"Base of peduncle",14,feature,,n/a,0,""
5880,"Crus cerebri",14,structure,other,none,0,""
5881,"Substantia nigra",14,structure,other,exact,2,"female:substantia-nigra female:substantia-nigra-2"
5882,"Compact part of substantia nigra",14,structure,other,none,0,""
